basename,sap_score
binder06991_CD20_46-217,52.331
binder06992_CD20_46-217,72.305
binder06993_CD20_46-217,69.085
binder06994_CD20_46-217,63.425
binder06995_CD20_46-217,86.721
binder06996_CD20_46-217,95.293
binder06997_CD20_46-217,80.785
binder06998_CD20_46-217,88.076
binder06999_CD20_46-217,71.896
binder07000_CD20_46-217,91.324
binder07001_CD20_46-217,69.919
binder07002_CD20_46-217,71.172
binder07003_CD20_46-217,75.218
binder07004_CD20_46-217,107.049
binder07005_CD20_46-217,72.67
binder07006_CD20_46-217,99.643
binder07007_CD20_46-217,104.534
binder07008_CD20_46-217,77.071
binder07009_CD20_46-217,73.696
binder07010_CD20_46-217,78.13
binder07011_CD20_46-217,65.722
binder07012_CD20_46-217,110.172
binder07013_CD20_46-217,54.256
binder07014_CD20_46-217,74.492
binder07015_CD20_46-217,75.612
binder07016_CD20_46-217,81.907
binder07017_CD20_46-217,92.969
binder07018_CD20_46-217,97.956
binder07019_CD20_46-217,59.331
binder07020_CD20_46-217,87.244
binder07021_CD20_46-217,92.584
binder07022_CD20_46-217,74.693
binder07023_CD20_46-217,110.577
binder07024_CD20_46-217,63.409
binder07025_CD20_46-217,99.863
binder07026_CD20_46-217,62.21
binder07027_CD20_46-217,55.308
binder07028_CD20_46-217,114.213
binder07029_CD20_46-217,65.843
binder07030_CD20_46-217,91.53
binder07031_CD20_46-217,64.185
binder07032_CD20_46-217,98.169
binder07033_CD20_46-217,73.82
binder07034_CD20_46-217,85.525
binder07035_CD20_46-217,100.418
binder07036_CD20_46-217,60.436
binder07037_CD20_46-217,64.439
binder07038_CD20_46-217,140.712
binder07039_CD20_46-217,100.213
binder07040_CD20_46-217,72.892
binder07041_CD20_46-217,86.168
binder07042_CD20_46-217,77.15
binder07043_CD20_46-217,95.654
binder07044_CD20_46-217,71.573
binder07045_CD20_46-217,98.682
binder07046_CD20_46-217,64.285
binder07047_CD20_46-217,86.222
binder07048_CD20_46-217,85.992
binder07049_CD20_46-217,60.483
binder07050_CD20_46-217,74.927
binder07051_CD20_46-217,72.742
binder07052_CD20_46-217,108.041
binder07053_CD20_46-217,68.694
binder07054_CD20_46-217,79.242
binder07055_CD20_46-217,67.018
binder07056_CD20_46-217,84.275
binder07057_CD20_46-217,91.709
binder07058_CD20_46-217,77.431
binder07059_CD20_46-217,89.369
binder07060_CD20_46-217,95.853
binder07061_CD20_46-217,83.85
binder07062_CD20_46-217,78.63
binder07063_CD20_46-217,67.665
binder07064_CD20_46-217,66.561
binder07065_CD20_46-217,70.134
binder07066_CD20_46-217,56.21
binder07067_CD20_46-217,75.731
binder07068_CD20_46-217,86.571
binder07069_CD20_46-217,76.304
binder07070_CD20_46-217,88.916
binder07071_CD20_46-217,83.639
binder07072_CD20_46-217,75.677
binder07073_CD20_46-217,71.643
binder07074_CD20_46-217,65.212
binder07075_CD20_46-217,84.116
binder07076_CD20_46-217,110.413
binder07077_CD20_46-217,109.309
binder07078_CD20_46-217,86.185
binder07079_CD20_46-217,78.942
binder07080_CD20_46-217,77.324
binder07081_CD20_46-217,77.312
binder07082_CD20_46-217,59.863
binder07083_CD20_46-217,127.393
binder07084_CD20_46-217,80.671
binder07085_CD20_46-217,68.387
binder07086_CD20_46-217,74.639
binder07087_CD20_46-217,64.155
binder07088_CD20_46-217,77.074
binder07089_CD20_46-217,73.826
binder07090_CD20_46-217,77.713
binder07091_CD20_46-217,58.712
binder07092_CD20_46-217,92.045
binder07093_CD20_46-217,78.534
binder07094_CD20_46-217,68.891
binder07095_CD20_46-217,86.081
binder07096_CD20_46-217,96.322
binder07097_CD20_46-217,65.233
binder07098_CD20_46-217,60.224
binder07099_CD20_46-217,83.349
binder07100_CD20_46-217,82.556
binder07101_CD20_46-217,96.774
binder07102_CD20_46-217,106.793
binder07103_CD20_46-217,58.848
binder07104_CD20_46-217,72.551
binder07105_CD20_46-217,93.778
binder07106_CD20_46-217,58.32
binder07107_CD20_46-217,99.086
binder07108_CD20_46-217,80.346
binder07109_CD20_46-217,53.1
binder07110_CD20_46-217,104.901
binder07111_CD20_46-217,79.05
binder07112_CD20_46-217,61.377
binder07113_CD20_46-217,95.426
binder07114_CD20_46-217,82.523
binder07115_CD20_46-217,98.797
binder07116_CD20_46-217,96.191
binder07117_CD20_46-217,78.578
binder07118_CD20_46-217,85.351
binder07119_CD20_46-217,82.644
binder07120_CD20_46-217,102.541
binder07121_CD20_46-217,75.039
binder07122_CD20_46-217,64.091
binder07123_CD20_46-217,87.189
binder07124_CD20_46-217,101.647
binder07125_CD20_46-217,84.27
binder07126_CD20_46-217,90.454
binder07127_CD20_46-217,91.129
binder07128_CD20_46-217,70.937
binder07129_CD20_46-217,75.07
binder07130_CD20_46-217,61.813
binder07131_CD20_46-217,51.02
binder07132_CD20_46-217,77.4
binder07133_CD20_46-217,74.795
binder07134_CD20_46-217,118.785
binder07135_CD20_46-217,99.174
binder07136_CD20_46-217,83.99
binder07137_CD20_46-217,99.803
binder07138_CD20_46-217,85.254
binder07139_CD20_46-217,64.129
binder07140_CD20_46-217,59.946
binder07141_CD20_46-217,62.695
binder07142_CD20_46-217,129.565
binder07143_CD20_46-217,94.721
binder07144_CD20_46-217,43.331
binder07145_CD20_46-217,87.679
binder07146_CD20_46-217,70.954
binder07147_CD20_46-217,59.549
binder07148_CD20_46-217,117.721
binder07149_CD20_46-217,99.965
binder07150_CD20_46-217,51.038
binder07151_CD20_46-217,76.4
binder07152_CD20_46-217,80.76
binder07153_CD20_46-217,88.785
binder07154_CD20_46-217,94.629
binder07155_CD20_46-217,102.226
binder07156_CD20_46-217,81.817
binder07157_CD20_46-217,106.423
binder07158_CD20_46-217,69.892
binder07159_CD20_46-217,74.376
binder07160_CD20_46-217,58.301
binder07161_CD20_46-217,82.099
binder07162_CD20_46-217,86.407
binder07163_CD20_46-217,65.739
binder07164_CD20_46-217,70.759
binder07165_CD20_46-217,64.553
binder07166_CD20_46-217,93.931
binder07167_CD20_46-217,50.914
binder07168_CD20_46-217,69.449
binder07169_CD20_46-217,96.817
binder07170_CD20_46-217,66.451
binder07171_CD20_46-217,100.223
binder07172_CD20_46-217,90.761
binder07173_CD20_46-217,84.551
binder07174_CD20_46-217,22.68
binder07175_CD20_46-217,38.396
binder07176_CD20_46-217,24.615
binder07177_CD20_46-217,26.919
binder07178_CD20_46-217,31.039
binder07179_CD20_46-217,32.151
binder07180_CD20_46-217,21.823
binder07181_CD20_46-217,34.49
binder07182_CD20_46-217,39.51
binder07183_CD20_46-217,37.931
binder07184_CD20_46-217,37.767
binder07185_CD20_46-217,48.587
binder07186_CD20_46-217,37.5
binder07187_CD20_46-217,24.821
binder07188_CD20_46-217,45.671
binder07189_CD20_46-217,38.376
binder07190_CD20_46-217,53.486
binder07191_CD20_46-217,41.912
binder07192_CD20_46-217,59.8
binder07193_CD20_46-217,39.87
binder07194_CD20_46-217,44.961
binder07195_CD20_46-217,43.63
binder07196_CD20_46-217,31.5
binder07197_CD20_46-217,142.871
binder07198_CD20_46-217,44.807
binder07199_CD20_46-217,23.688
binder07200_CD20_46-217,34.831
binder07201_CD20_46-217,47.528
binder07202_CD20_46-217,85.016
binder07203_CD20_46-217,52.637
binder07204_CD20_46-217,28.157
binder07205_CD20_46-217,85.907
binder07206_CD20_46-217,20.63
binder07207_CD20_46-217,58.759
binder07208_CD20_46-217,78.403
binder07209_CD20_46-217,28.151
binder07210_CD20_46-217,62.497
binder07211_CD20_46-217,34.1
binder07212_CD20_46-217,51.367
binder07213_CD20_46-217,48.281
binder07214_CD20_46-217,53.467
binder07215_CD20_46-217,35.244
binder07216_CD20_46-217,38.141
binder07217_CD20_46-217,23.402
binder07218_CD20_46-217,100.441
binder07219_CD20_46-217,31.595
binder07220_CD20_46-217,111.258
binder07221_CD20_46-217,57.096
binder07222_CD20_46-217,23.463
binder07223_CD20_46-217,34.753
binder07224_CD20_46-217,24.207
binder07225_CD20_46-217,33.075
binder07226_CD20_46-217,34.183
binder07227_CD20_46-217,38.764
binder07228_CD20_46-217,77.254
binder07229_CD20_46-217,85.572
binder07230_CD20_46-217,30.361
binder07231_CD20_46-217,37.631
binder07232_CD20_46-217,30.998
binder07233_CD20_46-217,59.435
binder07234_CD20_46-217,61.052
binder07235_CD20_46-217,53.058
binder07236_CD20_46-217,28.636
binder07237_CD20_46-217,42.176
binder07238_CD20_46-217,85.648
binder07239_CD20_46-217,62.216
binder07240_CD20_46-217,34.861
binder07241_CD20_46-217,104.146
binder07242_CD20_46-217,91.384
binder07243_CD20_46-217,35.584
binder07244_CD20_46-217,58.823
binder07245_CD20_46-217,80.814
binder07246_CD20_46-217,30.737
binder07247_CD20_46-217,95.977
binder07248_CD20_46-217,37.753
binder07249_CD20_46-217,32.958
binder07250_CD20_46-217,106.235
binder07251_CD20_46-217,33.763
binder07252_CD20_46-217,49.103
binder07253_CD20_46-217,49.443
binder07254_CD20_46-217,41.107
binder07255_CD20_46-217,32.545
binder07256_CD20_46-217,22.896
binder07257_CD20_46-217,43.029
binder07258_CD20_46-217,35.435
binder07259_CD20_46-217,54.895
binder07260_CD20_46-217,28.322
binder07261_CD20_46-217,73.929
binder07262_CD20_46-217,117.654
binder07263_CD20_46-217,36.997
binder07264_CD20_46-217,81.154
binder07265_CD20_46-217,44.394
binder07266_CD20_46-217,34.089
binder07267_CD20_46-217,32.906
binder07268_CD20_46-217,44.454
binder07269_CD20_46-217,24.408
binder07270_CD20_46-217,77.925
binder07271_CD20_46-217,67.642
binder07272_CD20_46-217,106.336
binder07273_CD20_46-217,57.127
binder07274_CD20_46-217,93.34
binder07275_CD20_46-217,42.245
binder07276_CD20_46-217,45.955
binder07277_CD20_46-217,51.639
binder07278_CD20_46-217,38.158
binder07279_CD20_46-217,38.983
binder07280_CD20_46-217,48.552
binder07281_CD20_46-217,37.046
binder07282_CD20_46-217,56.128
binder07283_CD20_46-217,50.14
binder07284_CD20_46-217,34.129
binder07285_CD20_46-217,123.693
binder07286_CD20_46-217,38.921
binder07287_CD20_46-217,49.462
binder07288_CD20_46-217,51.035
binder07289_CD20_46-217,31.251
binder07290_CD20_46-217,36.946
binder07291_CD20_46-217,83.395
binder07292_CD20_46-217,47.125
binder07293_CD20_46-217,36.632
binder07294_CD20_46-217,38.809
binder07295_CD20_46-217,33.773
binder07296_CD20_46-217,67.606
binder07297_CD20_46-217,33.796
binder07298_CD20_46-217,20.499
binder07299_CD20_46-217,39.295
binder07300_CD20_46-217,95.149
binder07301_CD20_46-217,47.131
binder07302_CD20_46-217,54.782
binder07303_CD20_46-217,39.594
binder07304_CD20_46-217,71.474
binder07305_CD20_46-217,37.732
binder07306_CD20_46-217,36.676
binder07307_CD20_46-217,31.236
binder07308_CD20_46-217,32.041
binder07309_CD20_46-217,50.76
binder07310_CD20_46-217,31.824
binder07311_CD20_46-217,43.964
binder07312_CD20_46-217,42.82
binder07313_CD20_46-217,51.295
binder07314_CD20_46-217,27.957
binder07315_CD20_46-217,42.401
binder07316_CD20_46-217,50.436
binder07317_CD20_46-217,36.83
binder07318_CD20_46-217,50.475
binder07319_CD20_46-217,60.85
binder07320_CD20_46-217,30.485
binder07321_CD20_46-217,50.089
binder07322_CD20_46-217,31.411
binder07323_CD20_46-217,36.873
binder07324_CD20_46-217,38.625
binder07325_CD20_46-217,44.732
binder07326_CD20_46-217,33.643
binder07327_CD20_46-217,18.42
binder07328_CD20_46-217,45.915
binder07329_CD20_46-217,45.295
binder07330_CD20_46-217,34.924
binder07331_CD20_46-217,42.207
binder07332_CD20_46-217,30.208
binder07333_CD20_46-217,28.527
binder07334_CD20_46-217,33.31
binder07335_CD20_46-217,100.316
binder07336_CD20_46-217,46.366
binder07337_CD20_46-217,29.02
binder07338_CD20_46-217,54.174
binder07339_CD20_46-217,42.432
binder07340_CD20_46-217,76.702
binder07341_CD20_46-217,49.61
binder07342_CD20_46-217,28.564
binder07343_CD20_46-217,44.167
binder07344_CD20_46-217,35.536
binder07345_CD20_46-217,122.082
binder07346_CD20_46-217,41.035
binder07347_CD20_46-217,39.785
binder07348_CD20_46-217,76.819
binder07349_CD20_46-217,26.338
binder07350_CD20_46-217,41.483
binder07351_CD20_46-217,55.202
binder07352_CD20_46-217,38.73
binder07353_CD20_46-217,44.931
binder07354_CD20_46-217,32.298
binder07355_CD20_46-217,44.024
binder07356_CD20_46-217,24.935
binder07357_CD20_46-217,125.307
binder07358_CD20_46-217,113.238
binder07359_CD20_46-217,47.19
binder07360_CD20_46-217,31.597
binder07361_CD20_46-217,41.091
binder07362_CD20_46-217,58.363
binder07363_CD20_46-217,35.728
binder07364_CD20_46-217,69.994
binder07365_CD20_46-217,58.199
binder07366_CD20_46-217,34.825
binder07367_CD20_46-217,42.705
binder07368_CD20_46-217,17.786
binder07369_CD20_46-217,79.062
binder07370_CD20_46-217,67.858
binder07371_CD20_46-217,24.732
binder07372_CD20_46-217,55.283
binder07373_CD20_46-217,44.624
binder07374_CD20_46-217,72.944
binder07375_CD20_46-217,42.162
binder07376_CD20_46-217,29.0
binder07377_CD20_46-217,24.05
binder07378_CD20_46-217,31.092
binder07379_CD20_46-217,32.502
binder07380_CD20_46-217,49.312
binder07381_CD20_46-217,87.53
binder07382_CD20_46-217,20.853
binder07383_CD20_46-217,54.813
binder07384_CD20_46-217,29.288
binder07385_CD20_46-217,33.555
binder07386_CD20_46-217,49.226
binder07387_CD20_46-217,46.379
binder07388_CD20_46-217,27.731
binder07389_CD20_46-217,20.129
binder07390_CD20_46-217,47.582
binder07391_CD20_46-217,29.477
binder07392_CD20_46-217,99.098
binder07393_CD20_46-217,24.609
binder07394_CD20_46-217,90.154
binder07395_CD20_46-217,29.364
binder07396_CD20_46-217,52.071
binder07397_CD20_46-217,64.538
binder07398_CD20_46-217,53.734
binder07399_CD20_46-217,20.462
binder07400_CD20_46-217,32.376
binder07401_CD20_46-217,42.183
binder07402_CD20_46-217,35.167
binder07403_CD20_46-217,37.321
binder07404_CD20_46-217,34.192
binder07405_CD20_46-217,37.12
binder07406_CD20_46-217,39.142
binder07407_CD20_46-217,95.049
binder07408_CD20_46-217,23.053
binder07409_CD20_46-217,110.407
binder07410_CD20_46-217,28.584
binder07411_CD20_46-217,58.281
binder07412_CD20_46-217,50.44
binder07413_CD20_46-217,31.675
binder07414_CD20_46-217,48.545
binder07415_CD20_46-217,48.678
binder07416_CD20_46-217,33.39
binder07417_CD20_46-217,42.994
binder07418_CD20_46-217,16.374
binder07419_CD20_46-217,33.528
binder07420_CD20_46-217,52.357
binder07421_CD20_46-217,27.921
binder07422_CD20_46-217,42.546
binder07423_CD20_46-217,25.748
binder07424_CD20_46-217,44.374
binder07425_CD20_46-217,33.198
binder07426_CD20_46-217,22.727
binder07427_CD20_46-217,39.733
binder07428_CD20_46-217,41.57
binder07429_CD20_46-217,37.941
binder07430_CD20_46-217,43.663
binder07431_CD20_46-217,38.436
binder07432_CD20_46-217,45.445
binder07433_CD20_46-217,34.848
binder07434_CD20_46-217,43.208
binder07435_CD20_46-217,38.221
binder07436_CD20_46-217,34.736
binder07437_CD20_46-217,24.587
binder07438_CD20_46-217,27.102
binder07439_CD20_46-217,30.431
binder07440_CD20_46-217,33.26
binder07441_CD20_46-217,48.935
binder07442_CD20_46-217,37.367
binder07443_CD20_46-217,35.426
binder07444_CD20_46-217,41.092
binder07445_CD20_46-217,43.359
binder07446_CD20_46-217,42.106
binder07447_CD20_46-217,44.538
binder07448_CD20_46-217,69.939
binder07449_CD20_46-217,30.856
binder07450_CD20_46-217,54.306
binder07451_CD20_46-217,32.962
binder07452_CD20_46-217,35.168
binder07453_CD20_46-217,26.627
binder07454_CD20_46-217,44.6
binder07455_CD20_46-217,50.804
binder07456_CD20_46-217,28.862
binder07457_CD20_46-217,33.14
binder07458_CD20_46-217,29.933
binder07459_CD20_46-217,45.213
binder07460_CD20_46-217,30.157
binder07461_CD20_46-217,32.336
binder07462_CD20_46-217,34.578
binder07463_CD20_46-217,35.719
binder07464_CD20_46-217,35.391
binder07465_CD20_46-217,34.584
binder07466_CD20_46-217,41.008
binder07467_CD20_46-217,38.196
binder07468_CD20_46-217,30.498
binder07469_CD20_46-217,75.206
binder07470_CD20_46-217,42.855
binder07471_CD20_46-217,25.462
binder07472_CD20_46-217,57.119
binder07473_CD20_46-217,36.141
binder07474_CD20_46-217,37.646
binder07475_CD20_46-217,34.763
binder07476_CD20_46-217,113.152
binder07477_CD20_46-217,29.575
binder07478_CD20_46-217,54.947
binder07479_CD20_46-217,31.654
binder07480_CD20_46-217,30.363
binder07481_CD20_46-217,23.443
binder07482_CD20_46-217,34.893
binder07483_CD20_46-217,30.825
binder07484_CD20_46-217,36.683
binder07485_CD20_46-217,41.003
binder07486_CD20_46-217,42.878
binder07487_CD20_46-217,42.514
binder07488_CD20_46-217,34.628
binder07489_CD20_46-217,43.988
binder07490_CD20_46-217,36.195
binder07491_CD20_46-217,28.975
binder07492_CD20_46-217,21.162
binder07493_CD20_46-217,25.228
binder07494_CD20_46-217,50.3
binder07495_CD20_46-217,42.303
binder07496_CD20_46-217,50.793
binder07497_CD20_46-217,34.379
binder07498_CD20_46-217,39.79
binder07499_CD20_46-217,25.695
binder07500_CD20_46-217,51.137
binder07501_CD20_46-217,39.073
binder07502_CD20_46-217,29.099
binder07503_CD20_46-217,36.979
binder07504_CD20_46-217,36.168
binder07505_CD20_46-217,27.375
binder07506_CD20_46-217,32.182
binder07507_CD20_46-217,33.092
binder07508_CD20_46-217,51.793
binder07509_CD20_46-217,78.689
binder07510_CD20_46-217,41.97
binder07511_CD20_46-217,48.614
binder07512_CD20_46-217,68.402
binder07513_CD20_46-217,17.969
binder07514_CD20_46-217,26.948
binder07515_CD20_46-217,38.194
binder07516_CD20_46-217,39.738
binder07517_CD20_46-217,28.76
binder07518_CD20_46-217,43.23
binder07519_CD20_46-217,34.132
binder07520_CD20_46-217,70.825
binder07521_CD20_46-217,29.172
binder07522_CD20_46-217,38.956
binder07523_CD20_46-217,20.075
binder07524_CD20_46-217,38.78
binder07525_CD20_46-217,33.91
binder07526_CD20_46-217,37.112
binder07527_CD20_46-217,36.441
binder07528_CD20_46-217,39.65
binder07529_CD20_46-217,37.039
binder07530_CD20_46-217,24.406
binder07531_CD20_46-217,36.155
binder07532_CD20_46-217,58.643
binder07533_CD20_46-217,70.831
binder07534_CD20_46-217,37.561
binder07535_CD20_46-217,52.886
binder07536_CD20_46-217,34.744
binder07537_CD20_46-217,57.656
binder07538_CD20_46-217,32.773
binder07539_CD20_46-217,47.093
binder07540_CD20_46-217,44.746
binder07541_CD20_46-217,41.947
binder07542_CD20_46-217,44.171
binder07543_CD20_46-217,45.287
binder07544_CD20_46-217,27.259
binder07545_CD20_46-217,34.174
binder07546_CD20_46-217,25.063
binder07547_CD20_46-217,42.848
binder07548_CD20_46-217,59.717
binder07549_CD20_46-217,44.833
binder07550_CD20_46-217,33.737
binder07551_CD20_46-217,49.681
binder07552_CD20_46-217,40.923
binder07553_CD20_46-217,24.72
binder07554_CD20_46-217,39.139
binder07555_CD20_46-217,23.955
binder07556_CD20_46-217,26.731
binder07557_CD20_46-217,48.137
binder07558_CD20_46-217,38.136
binder07559_CD20_46-217,40.929
binder07560_CD20_46-217,48.067
binder07561_CD20_46-217,48.016
binder07562_CD20_46-217,50.976
binder07563_CD20_46-217,28.867
binder07564_CD20_46-217,48.079
binder07565_CD20_46-217,27.653
binder07566_CD20_46-217,35.499
binder07567_CD20_46-217,40.388
binder07568_CD20_46-217,38.08
binder07569_CD20_46-217,48.677
binder07570_CD20_46-217,40.891
binder07571_CD20_46-217,29.154
binder07572_CD20_46-217,81.224
binder07573_CD20_46-217,74.911
binder07574_CD20_46-217,27.419
binder07575_CD20_46-217,60.002
binder07576_CD20_46-217,96.296
binder07577_CD20_46-217,44.601
binder07578_CD20_46-217,28.896
binder07579_CD20_46-217,32.872
binder07580_CD20_46-217,48.556
binder07581_CD20_46-217,23.115
binder07582_CD20_46-217,40.968
binder07583_CD20_46-217,36.471
binder07584_CD20_46-217,42.42
binder07585_CD20_46-217,34.7
binder07586_CD20_46-217,61.451
binder07587_CD20_46-217,29.521
binder07588_CD20_46-217,31.845
binder07589_CD20_46-217,63.554
binder07590_CD20_46-217,33.567
binder07591_CD20_46-217,27.45
binder07592_CD20_46-217,58.605
binder07593_CD20_46-217,19.731
binder07594_CD20_46-217,33.502
binder07595_CD20_46-217,57.704
binder07596_CD20_46-217,28.331
binder07597_CD20_46-217,54.288
binder07598_CD20_46-217,56.188
binder07599_CD20_46-217,37.167
binder07600_CD20_46-217,44.748
binder07601_CD20_46-217,71.818
binder07602_CD20_46-217,123.699
binder07603_CD20_46-217,35.511
binder07604_CD20_46-217,45.262
binder07605_CD20_46-217,49.6
binder07606_CD20_46-217,26.124
binder07607_CD20_46-217,63.867
binder07608_CD20_46-217,30.113
