model,A_B_ipSAE,A_B_ipSAE_max,A_C_ipSAE,A_C_ipSAE_max,A_B_ipSAE_d0chn,A_B_ipSAE_d0chn_max,A_C_ipSAE_d0chn,A_C_ipSAE_d0chn_max,A_B_ipSAE_d0dom,A_B_ipSAE_d0dom_max,A_C_ipSAE_d0dom,A_C_ipSAE_d0dom_max
binder05338_CD20_46-217_model_0,0.431498,0.487353,0.478792,0.55425,0.617631,0.662498,0.6616740000000001,0.68803,0.6105195,0.649122,0.6560565,0.676795
binder05339_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05340_CD20_46-217_model_0,0.483511,0.564615,0.4438105,0.520248,0.6649205,0.6847,0.628372,0.65253,0.6605755,0.67601,0.6221034999999999,0.640817
binder05341_CD20_46-217_model_0,0.00601,0.01202,0.005978,0.011956,0.1398755,0.279751,0.1394535,0.278907,0.0162505,0.032501,0.005978,0.011956
binder05342_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05343_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05344_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05345_CD20_46-217_model_0,0.0062965,0.012593,0.005822,0.011644,0.144713,0.289426,0.136785,0.27357,0.0062965,0.012593,0.005822,0.011644
binder05346_CD20_46-217_model_0,0.015825,0.020364,0.006855,0.01371,0.289405,0.311483,0.153078,0.306156,0.0803894999999999,0.149493,0.053529,0.107058
binder05347_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05348_CD20_46-217_model_0,0.4135725,0.522153,0.35385,0.427816,0.5991525,0.605758,0.5379685000000001,0.56228,0.594231,0.605758,0.5306475,0.548506
binder05349_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05350_CD20_46-217_model_0,0.047274,0.081552,0.0306655,0.046971,0.321484,0.347755,0.317682,0.340242,0.2223975,0.222689,0.1911375,0.192975
binder05351_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05352_CD20_46-217_model_0,0.1365714999999999,0.168061,0.079736,0.095863,0.354447,0.374437,0.3423235,0.353839,0.2979265,0.302411,0.249706,0.265498
binder05353_CD20_46-217_model_0,0.0062445,0.012489,0.0061955,0.012391,0.143939,0.287878,0.1431045,0.286209,0.038678,0.077356,0.0242785,0.048557
binder05354_CD20_46-217_model_0,0.005383,0.010766,0.0,0.0,0.129045,0.25809,0.0,0.0,0.005383,0.010766,0.0,0.0
binder05355_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05356_CD20_46-217_model_0,0.013615,0.014187,0.013329,0.013646,0.3053635,0.313744,0.300755,0.305269,0.1040295,0.117149,0.1036495,0.108292
binder05357_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05358_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05359_CD20_46-217_model_0,0.0295065,0.045351,0.0517335,0.090072,0.3221595,0.339497,0.3230214999999999,0.344223,0.1915985,0.192396,0.2234915,0.223611
binder05360_CD20_46-217_model_0,0.006399,0.012798,0.0063705,0.012741,0.146367,0.292734,0.1460235,0.292047,0.01629,0.03258,0.0268225,0.053645
binder05361_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05362_CD20_46-217_model_0,0.013332,0.014186,0.0131665,0.014384,0.300506,0.313304,0.2974974999999999,0.316368,0.111212,0.135152,0.0743075,0.123742
binder05363_CD20_46-217_model_0,0.0060515,0.012103,0.006062,0.012124,0.140702,0.281404,0.14076,0.28152,0.0060515,0.012103,0.006062,0.012124
binder05364_CD20_46-217_model_0,0.0853,0.127687,0.0518075,0.081992,0.336351,0.360935,0.336435,0.354302,0.2578785,0.259185,0.2245985,0.226493
binder05365_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05366_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05367_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05368_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05369_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05370_CD20_46-217_model_0,0.0141284999999999,0.014266,0.0136955,0.013803,0.3141359999999999,0.316238,0.306803,0.309107,0.107575,0.109252,0.092366,0.093986
binder05371_CD20_46-217_model_0,0.446042,0.52024,0.3576765,0.429333,0.6326645,0.661337,0.54457,0.572842,0.6272565,0.651342,0.5357989999999999,0.557059
binder05372_CD20_46-217_model_0,0.006186,0.012372,0.006152,0.012304,0.1429655,0.285931,0.142181,0.284362,0.019572,0.039144,0.0241085,0.048217
binder05373_CD20_46-217_model_0,0.0055925,0.011185,0.005722,0.011444,0.132783,0.265566,0.135048,0.270096,0.0055925,0.011185,0.005722,0.011444
binder05374_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05375_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05376_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05377_CD20_46-217_model_0,0.00627,0.01254,0.0060105,0.012021,0.144364,0.288728,0.140012,0.280024,0.007217,0.014434,0.006919,0.013838
binder05378_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05379_CD20_46-217_model_0,0.0055715,0.011143,0.0,0.0,0.1323915,0.264783,0.0,0.0,0.0055715,0.011143,0.0,0.0
binder05380_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05381_CD20_46-217_model_0,0.3472625,0.414521,0.3956035,0.478152,0.5283395,0.556973,0.5799945,0.59699,0.521587,0.544334,0.574169,0.585339
binder05382_CD20_46-217_model_0,0.005777,0.011554,0.0060985,0.012197,0.1359965,0.271993,0.141501,0.283002,0.005777,0.011554,0.0060985,0.012197
binder05383_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05384_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05385_CD20_46-217_model_0,0.8092845,0.816693,0.8497494999999999,0.858255,0.8937495,0.936109,0.920211,0.945462,0.892741,0.934092,0.919542,0.944124
binder05386_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05387_CD20_46-217_model_0,0.006356,0.012712,0.00601,0.01202,0.1457835,0.291567,0.1399995,0.279999,0.006356,0.012712,0.00601,0.01202
binder05388_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05389_CD20_46-217_model_0,0.165358,0.219284,0.1948875,0.258409,0.3575135,0.370215,0.380884,0.399483,0.3180045,0.321455,0.3518445,0.35783
binder05390_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05391_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05392_CD20_46-217_model_0,0.1570975,0.185829,0.131058,0.154565,0.356703,0.357232,0.34613,0.349202,0.3159455,0.336333,0.2921785,0.317218
binder05393_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05394_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05395_CD20_46-217_model_0,0.380841,0.450743,0.4740115,0.558831,0.5698574999999999,0.601972,0.6593165,0.678298,0.5612105000000001,0.586425,0.653177,0.666809
binder05396_CD20_46-217_model_0,0.027481,0.038617,0.041633,0.067513,0.3405035,0.343113,0.340385,0.347358,0.206795,0.227707,0.223881,0.237798
binder05397_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05398_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05399_CD20_46-217_model_0,0.0503179999999999,0.08496,0.0315015,0.048025,0.336889,0.353796,0.330584,0.336873,0.2369155,0.246295,0.1981365,0.20402
binder05400_CD20_46-217_model_0,0.006738,0.013476,0.006061,0.012122,0.1512855,0.302571,0.1407615,0.281523,0.0607735,0.121547,0.006061,0.012122
binder05401_CD20_46-217_model_0,0.013107,0.013895,0.006418,0.012836,0.2970205,0.308988,0.146244,0.292488,0.074243,0.134306,0.042204,0.084408
binder05402_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05403_CD20_46-217_model_0,0.0058075,0.011615,0.0,0.0,0.136483,0.272966,0.0,0.0,0.015715,0.03143,0.0,0.0
binder05404_CD20_46-217_model_0,0.012072,0.01312,0.006362,0.012724,0.280135,0.297566,0.145616,0.291232,0.051178,0.091332,0.030475,0.06095
binder05405_CD20_46-217_model_0,0.013032,0.014276,0.0156235,0.01881,0.295243,0.314432,0.3033525,0.319685,0.0631005,0.114413,0.0851745,0.148351
binder05406_CD20_46-217_model_0,0.0451165,0.07737,0.020279,0.028043,0.3136,0.333301,0.306901,0.325867,0.2132899999999999,0.216723,0.170564,0.17243
binder05407_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05408_CD20_46-217_model_0,0.175879,0.239649,0.1256789999999999,0.172815,0.3706195,0.381978,0.3519995,0.372289,0.3410849999999999,0.341924,0.2954105,0.296272
binder05409_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05410_CD20_46-217_model_0,0.189943,0.244866,0.2143465,0.281683,0.3724545,0.38288,0.393384,0.418003,0.341707,0.344046,0.3677045,0.385787
binder05411_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05412_CD20_46-217_model_0,0.0061315,0.012263,0.0060015,0.012003,0.1420575,0.284115,0.1397245,0.279449,0.01276,0.02552,0.0060015,0.012003
binder05413_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05414_CD20_46-217_model_0,0.0655285,0.108192,0.0339799999999999,0.055019,0.319469,0.344289,0.3119254999999999,0.328524,0.226244,0.232991,0.17201,0.184307
binder05415_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05416_CD20_46-217_model_0,0.0136674999999999,0.014933,0.0136525,0.014154,0.3052445,0.324238,0.305605,0.312755,0.105667,0.127841,0.1383484999999999,0.141115
binder05417_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05418_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05419_CD20_46-217_model_0,0.0057475,0.011495,0.0058875,0.011775,0.135446,0.270892,0.13791,0.27582,0.0057475,0.011495,0.0058875,0.011775
binder05420_CD20_46-217_model_0,0.006858,0.013716,0.013195,0.015063,0.153443,0.306886,0.2971445,0.326237,0.0577505,0.115501,0.0832805,0.155234
binder05421_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05422_CD20_46-217_model_0,0.0063655,0.012731,0.006039,0.012078,0.1459405,0.291881,0.1404945,0.280989,0.0063655,0.012731,0.006039,0.012078
binder05423_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05424_CD20_46-217_model_0,0.305811,0.376389,0.34268,0.428655,0.4812665,0.502629,0.523199,0.532825,0.4729434999999999,0.486842,0.5167335,0.519894
binder05425_CD20_46-217_model_0,0.040944,0.067585,0.026774,0.039474,0.330742,0.347616,0.3258515,0.339969,0.2198034999999999,0.233792,0.1906955,0.194463
binder05426_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05427_CD20_46-217_model_0,0.0146635,0.015203,0.0146395,0.015527,0.3201585,0.327939,0.319545,0.331427,0.1775415,0.198716,0.1604685,0.171958
binder05428_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05429_CD20_46-217_model_0,0.5511334999999999,0.622022,0.5242565,0.575151,0.724423,0.750746,0.700369,0.745238,0.7206060000000001,0.743112,0.6946445,0.734564
binder05430_CD20_46-217_model_0,0.0061135,0.012227,0.005896,0.011792,0.14159,0.28318,0.138046,0.276092,0.0165235,0.033047,0.005896,0.011792
binder05431_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05432_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05433_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05434_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05435_CD20_46-217_model_0,0.0069985,0.013997,0.006119,0.012238,0.156071,0.312142,0.141814,0.283628,0.0448635,0.089727,0.0212285,0.042457
binder05436_CD20_46-217_model_0,0.296691,0.369619,0.333678,0.413232,0.4680685,0.483338,0.5139195,0.530341,0.4602745,0.468608,0.5069524999999999,0.516407
binder05437_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05438_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05439_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05440_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05441_CD20_46-217_model_0,0.099352,0.15667,0.0656325,0.096341,0.34631,0.362858,0.3353035,0.349546,0.2789155,0.284941,0.2353195,0.236355
binder05442_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05443_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05444_CD20_46-217_model_0,0.0228095,0.031409,0.0224905,0.03097,0.3270345,0.340093,0.3260834999999999,0.342447,0.2014015,0.216653,0.203086,0.222627
binder05445_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05446_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05447_CD20_46-217_model_0,0.0125615,0.012807,0.0122335,0.013316,0.2887699999999999,0.292537,0.282808,0.300653,0.0465929999999999,0.08087,0.0483795,0.085608
binder05448_CD20_46-217_model_0,0.045949,0.078275,0.0200855,0.026845,0.3245765,0.343266,0.3180115,0.335198,0.204106,0.21345,0.148685,0.173815
binder05449_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05450_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05451_CD20_46-217_model_0,0.3200185,0.406255,0.2796585,0.341681,0.496368,0.501272,0.4528235,0.479674,0.48995,0.490597,0.443144,0.462875
binder05452_CD20_46-217_model_0,0.2069115,0.278698,0.1780105,0.236986,0.395645,0.421822,0.3676184999999999,0.381038,0.369568,0.386974,0.3360385,0.339324
binder05453_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05454_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05455_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05456_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05457_CD20_46-217_model_0,0.0135895,0.014751,0.0133344999999999,0.01417,0.3036665,0.320859,0.2999145,0.312366,0.15088,0.154156,0.1434555,0.145821
binder05458_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05459_CD20_46-217_model_0,0.014701,0.015353,0.0141365,0.014584,0.3208745,0.329494,0.3127685,0.319216,0.157184,0.168206,0.1456635,0.164413
binder05460_CD20_46-217_model_0,0.0063895,0.012779,0.006331,0.012662,0.146243,0.292486,0.145082,0.290164,0.010305,0.02061,0.030332,0.060664
binder05461_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05462_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05463_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05464_CD20_46-217_model_0,0.243446,0.304176,0.281274,0.359618,0.4157005,0.424767,0.452937,0.457333,0.4027995,0.409371,0.4451319999999999,0.447684
binder05465_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05466_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05467_CD20_46-217_model_0,0.006247,0.012494,0.006296,0.012592,0.14387,0.28774,0.144687,0.289374,0.031746,0.063492,0.0274425,0.054885
binder05468_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05469_CD20_46-217_model_0,0.0165934999999999,0.020397,0.0131965,0.013814,0.302286,0.311718,0.2985185,0.307662,0.1387065,0.145037,0.069487,0.112807
binder05470_CD20_46-217_model_0,0.0125805,0.013371,0.0128244999999999,0.013473,0.288726,0.301373,0.292564,0.302488,0.057434,0.103078,0.0562675,0.100359
binder05471_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05472_CD20_46-217_model_0,0.0055875,0.011175,0.0058505,0.011701,0.1326905,0.265381,0.137267,0.274534,0.0055875,0.011175,0.0058505,0.011701
binder05473_CD20_46-217_model_0,0.034861,0.055363,0.0330214999999999,0.052007,0.330249,0.34489,0.3243129999999999,0.338123,0.2230889999999999,0.239385,0.217186,0.227583
binder05474_CD20_46-217_model_0,0.187859,0.24814,0.149863,0.19575,0.3829855,0.396898,0.3663105,0.376487,0.3516845,0.354348,0.3243335,0.3281
binder05475_CD20_46-217_model_0,0.0359025,0.058463,0.0142615,0.015473,0.3172709999999999,0.333196,0.3136185,0.330849,0.175199,0.196102,0.1170795,0.153625
binder05476_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05477_CD20_46-217_model_0,0.00577,0.01154,0.0057615,0.011523,0.1357995,0.271599,0.135735,0.27147,0.006642,0.013284,0.0057615,0.011523
binder05478_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05479_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05480_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05481_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05482_CD20_46-217_model_0,0.085047,0.130355,0.131558,0.197083,0.350535,0.36495,0.3564655,0.374756,0.272766,0.281277,0.303404,0.310091
binder05483_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05484_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05485_CD20_46-217_model_0,0.012922,0.013987,0.0125014999999999,0.013474,0.2937365,0.31041,0.28702,0.302956,0.066291,0.120725,0.064196,0.116863
binder05486_CD20_46-217_model_0,0.013864,0.01494,0.0141039999999999,0.01594,0.30715,0.321926,0.310381,0.336825,0.1345865,0.14558,0.1403735,0.157372
binder05487_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05488_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05489_CD20_46-217_model_0,0.0059375,0.011875,0.005875,0.01175,0.138766,0.277532,0.137698,0.275396,0.0059375,0.011875,0.005875,0.01175
binder05490_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05491_CD20_46-217_model_0,0.0972915,0.134633,0.01845,0.025171,0.4453249999999999,0.459102,0.373873,0.395503,0.2074845,0.240384,0.087905,0.164081
binder05492_CD20_46-217_model_0,0.006527,0.013054,0.006054,0.012108,0.1482365,0.296473,0.140516,0.281032,0.0302855,0.060571,0.025535,0.05107
binder05493_CD20_46-217_model_0,0.00597,0.01194,0.005593,0.011186,0.139326,0.278652,0.1327865,0.265573,0.00597,0.01194,0.005593,0.011186
binder05494_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05495_CD20_46-217_model_0,0.0400315,0.065267,0.0224625,0.031288,0.3295909999999999,0.33787,0.3176485,0.330886,0.2175285,0.229854,0.1803955,0.180562
binder05496_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05497_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05498_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05499_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05500_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05501_CD20_46-217_model_0,0.0059835,0.011967,0.0059305,0.011861,0.1395485,0.279097,0.138649,0.277298,0.0059835,0.011967,0.0059305,0.011861
binder05502_CD20_46-217_model_0,0.0130464999999999,0.014035,0.0128764999999999,0.013799,0.295742,0.31083,0.2931725,0.307455,0.0772775,0.13697,0.0656105,0.119267
binder05503_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05504_CD20_46-217_model_0,0.2145369999999999,0.289012,0.180379,0.240492,0.3870215,0.41455,0.3637979999999999,0.371519,0.3632855,0.384276,0.3305345,0.333961
binder05505_CD20_46-217_model_0,0.0140245,0.015228,0.0239875,0.034432,0.3106315,0.328203,0.3115755,0.318556,0.1499185,0.15338,0.1775725,0.186479
binder05506_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05507_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05508_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05509_CD20_46-217_model_0,0.0115575,0.012071,0.005959,0.011918,0.2719215,0.280774,0.139088,0.278176,0.018084,0.025124,0.019783,0.039566
binder05510_CD20_46-217_model_0,0.0060605,0.012121,0.0062275,0.012455,0.1408625,0.281725,0.1436575,0.287315,0.0060605,0.012121,0.0062275,0.012455
binder05511_CD20_46-217_model_0,0.2846305,0.343887,0.2568935,0.30288,0.4788114999999999,0.505686,0.451875,0.487753,0.455436,0.483618,0.4223375,0.460672
binder05512_CD20_46-217_model_0,0.0121405,0.012305,0.0137325,0.01505,0.281991,0.284817,0.2930855,0.29984,0.038159,0.064342,0.120164,0.146352
binder05513_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05514_CD20_46-217_model_0,0.011826,0.012527,0.0135939999999999,0.014712,0.2761475,0.287872,0.3041365,0.320984,0.0215129999999999,0.031901,0.083201,0.117535
binder05515_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05516_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05517_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05518_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05519_CD20_46-217_model_0,0.2911005,0.330011,0.2580755,0.278709,0.4883984999999999,0.523238,0.456937,0.501684,0.463541,0.506637,0.424932,0.481294
binder05520_CD20_46-217_model_0,0.342928,0.398445,0.2839,0.329388,0.5281765,0.57277,0.466675,0.509857,0.518987,0.556105,0.4439674999999999,0.473197
binder05521_CD20_46-217_model_0,0.053175,0.067124,0.0143895,0.015122,0.3185835,0.331327,0.3155465,0.325637,0.215783,0.248293,0.16671,0.195921
binder05522_CD20_46-217_model_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binder05523_CD20_46-217_model_0,0.012097,0.012171,0.0128275,0.013017,0.2809325,0.282141,0.2933335,0.296321,0.0645294999999999,0.10966,0.031715,0.037142
binder05524_CD20_46-217_model_0,0.0,0.0,0.006425,0.01285,0.0,0.0,0.1469175,0.293835,0.0,0.0,0.006425,0.01285
binder05525_CD20_46-217_model_0,0.1738345,0.183904,0.1967305,0.22137,0.3663745,0.394303,0.3887874999999999,0.408064,0.3229175,0.368864,0.352143,0.389998
